,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Q_R_time_diff,Response_time_diff
116,117,1.161205,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41893; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1893.0,Read,Input,Registers,0.0004930000000000767,,
117,118,1.161565,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41893; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1893.0,Read,Input,Registers,0.00035999999999991594,0.00035999999999991594,0.0008620000000001404
118,119,1.162101,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41894; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1894.0,Read,Holding,Registers,0.000536000000000092,,
119,120,1.162427,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41894; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1894.0,Read,Holding,Registers,0.0003260000000000485,0.0003260000000000485,0.0006919999999999149
120,121,1.162791,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41895; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1895.0,Write,Multiple,Registers,0.0003639999999998089,,
121,122,1.163119,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41895; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1895.0,Write,Multiple,Registers,0.000328000000000106,0.000328000000000106,0.10043599999999997
122,123,1.263073,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41896; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1896.0,Read,Discrete,Inputs,0.09995399999999988,,
123,124,1.263555,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41896; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1896.0,Read,Discrete,Inputs,0.00048200000000009346,0.00048200000000009346,0.0008660000000000334
124,125,1.264074,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41897; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1897.0,Write,Multiple,Coils,0.0005189999999999362,,
125,126,1.264421,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41897; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1897.0,Write,Multiple,Coils,0.00034700000000009723,0.00034700000000009723,0.0008120000000000349
126,127,1.264873,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41898; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1898.0,Read,Input,Registers,0.00045199999999989693,,
127,128,1.265233,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41898; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1898.0,Read,Input,Registers,0.000360000000000138,0.000360000000000138,0.0008120000000000349
128,129,1.265717,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41899; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1899.0,Read,Holding,Registers,0.00048399999999992893,,
129,130,1.266045,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41899; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1899.0,Read,Holding,Registers,0.000328000000000106,0.000328000000000106,0.0007479999999999709
130,131,1.266474,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41900; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1900.0,Write,Multiple,Registers,0.0004290000000000127,,
131,132,1.266793,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41900; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1900.0,Write,Multiple,Registers,0.0003189999999999582,0.0003189999999999582,0.10092400000000001
132,133,1.367093,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41901; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1901.0,Read,Discrete,Inputs,0.10029999999999983,,
133,134,1.367717,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41901; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1901.0,Read,Discrete,Inputs,0.00062400000000018,0.00062400000000018,0.0011039999999999939
134,135,1.368404,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41902; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1902.0,Write,Multiple,Coils,0.0006869999999998821,,
135,136,1.368821,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41902; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1902.0,Write,Multiple,Coils,0.0004170000000001117,0.0004170000000001117,0.0008539999999999104
136,137,1.369312,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41903; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1903.0,Read,Input,Registers,0.0004910000000000192,,
137,138,1.369675,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41903; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1903.0,Read,Input,Registers,0.0003629999999998912,0.0003629999999998912,0.0009069999999999911
138,139,1.370259,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41904; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1904.0,Read,Holding,Registers,0.0005839999999999179,,
139,140,1.370582,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41904; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1904.0,Read,Holding,Registers,0.00032300000000007323,0.00032300000000007323,0.0007030000000001202
140,141,1.370953,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41905; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1905.0,Write,Multiple,Registers,0.00037100000000012123,,
141,142,1.371285,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41905; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1905.0,Write,Multiple,Registers,0.00033199999999999896,0.00033199999999999896,0.10054399999999997
142,143,1.471011,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41906; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1906.0,Read,Discrete,Inputs,0.09972599999999998,,
143,144,1.471829,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41906; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1906.0,Read,Discrete,Inputs,0.0008179999999999854,0.0008179999999999854,0.0013009999999999966
144,145,1.472168,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41907; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1907.0,Write,Multiple,Coils,0.0003389999999998672,,
145,146,1.47313,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41907; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1907.0,Write,Multiple,Coils,0.0009620000000001294,0.0009620000000001294,0.0013209999999999056
146,147,1.47343,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41908; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1908.0,Read,Input,Registers,0.00029999999999996696,,
147,148,1.474451,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41908; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1908.0,Read,Input,Registers,0.0010209999999999386,0.0010209999999999386,0.0008669999999999511
148,149,1.474738,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41909; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1909.0,Read,Holding,Registers,0.00028700000000014825,,
149,150,1.475318,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41909; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1909.0,Read,Holding,Registers,0.0005799999999998029,0.0005799999999998029,0.0007540000000001434
150,151,1.475561,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41910; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1910.0,Write,Multiple,Registers,0.00024299999999999322,,
151,152,1.476072,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41910; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1910.0,Write,Multiple,Registers,0.0005110000000001502,0.0005110000000001502,0.10086399999999984
152,153,1.5763,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41911; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1911.0,Read,Discrete,Inputs,0.10022799999999998,,
153,154,1.576936,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41911; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1911.0,Read,Discrete,Inputs,0.0006359999999998589,0.0006359999999998589,0.0008120000000000349
154,155,1.577298,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41912; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1912.0,Write,Multiple,Coils,0.0003620000000001955,,
155,156,1.577748,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41912; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1912.0,Write,Multiple,Coils,0.0004499999999998394,0.0004499999999998394,0.0007260000000000044
156,157,1.578025,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41913; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1913.0,Read,Input,Registers,0.00027700000000008274,,
157,158,1.578474,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41913; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1913.0,Read,Input,Registers,0.0004489999999999217,0.0004489999999999217,0.0009609999999999896
158,159,1.578785,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41914; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1914.0,Read,Holding,Registers,0.00031100000000017225,,
159,160,1.579435,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41914; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1914.0,Read,Holding,Registers,0.0006499999999998174,0.0006499999999998174,0.0011900000000000244
160,161,1.579748,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41915; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1915.0,Write,Multiple,Registers,0.0003130000000000077,,
161,162,1.580625,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41915; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1915.0,Write,Multiple,Registers,0.0008770000000000167,0.0008770000000000167,0.10001900000000008
162,163,1.680113,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41916; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1916.0,Read,Discrete,Inputs,0.09948800000000002,,
163,164,1.680644,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41916; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1916.0,Read,Discrete,Inputs,0.0005310000000000592,0.0005310000000000592,0.0007459999999999134
164,165,1.681028,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41917; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1917.0,Write,Multiple,Coils,0.00038399999999993994,,
165,166,1.68139,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41917; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1917.0,Write,Multiple,Coils,0.00036199999999997345,0.00036199999999997345,0.0005589999999999762
166,167,1.681633,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41918; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1918.0,Read,Input,Registers,0.00024299999999999322,,
167,168,1.681949,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41918; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1918.0,Read,Input,Registers,0.00031599999999998296,0.00031599999999998296,0.0005980000000000985
168,169,1.682231,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41919; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1919.0,Read,Holding,Registers,0.0002820000000001155,,
169,170,1.682547,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41919; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1919.0,Read,Holding,Registers,0.00031599999999998296,0.00031599999999998296,0.0005459999999999354
170,171,1.682798,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41920; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1920.0,Write,Multiple,Registers,0.0002510000000000012,,
171,172,1.683093,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41920; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1920.0,Write,Multiple,Registers,0.0002949999999999342,0.0002949999999999342,0.11449100000000012
172,173,1.783009,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41921; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1921.0,Read,Discrete,Inputs,0.09991600000000012,,
173,174,1.797584,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41921; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1921.0,Read,Discrete,Inputs,0.014575000000000005,0.014575000000000005,0.0010449999999999626
174,175,1.798052,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41922; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1922.0,Write,Multiple,Coils,0.00046799999999991293,,
175,176,1.798629,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41922; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1922.0,Write,Multiple,Coils,0.0005770000000000497,0.0005770000000000497,0.0006429999999999492
176,177,1.798898,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41923; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1923.0,Read,Input,Registers,0.00026900000000007473,,
177,178,1.799272,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41923; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1923.0,Read,Input,Registers,0.00037399999999987443,0.00037399999999987443,0.0006939999999999724
178,179,1.79962,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41924; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1924.0,Read,Holding,Registers,0.00034800000000001496,,
179,180,1.799966,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41924; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1924.0,Read,Holding,Registers,0.00034599999999995745,0.00034599999999995745,0.0006850000000000467
180,181,1.800316,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41925; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1925.0,Write,Multiple,Registers,0.0003500000000000725,,
181,182,1.800651,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41925; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1925.0,Write,Multiple,Registers,0.0003349999999999742,0.0003349999999999742,0.100136
183,184,1.900089,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41926; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1926.0,Read,Discrete,Inputs,0.09943799999999992,,
184,185,1.900787,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41926; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1926.0,Read,Discrete,Inputs,0.0006980000000000874,0.0006980000000000874,0.0010879999999999779
185,186,1.901301,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41927; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1927.0,Write,Multiple,Coils,0.0005139999999999034,,
186,187,1.901875,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41927; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1927.0,Write,Multiple,Coils,0.0005740000000000745,0.0005740000000000745,0.0008449999999999847
187,188,1.902218,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41928; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1928.0,Read,Input,Registers,0.0003429999999999822,,
188,189,1.90272,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41928; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,1928.0,Read,Input,Registers,0.0005020000000000024,0.0005020000000000024,0.0008870000000000822
189,190,1.903066,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41929; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,1929.0,Read,Holding,Registers,0.00034599999999995745,,
190,191,1.903607,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 41929; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,1929.0,Read,Holding,Registers,0.0005410000000001247,0.0005410000000001247,0.001166999999999918
191,192,1.903967,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 41930; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,1930.0,Write,Multiple,Registers,0.00035999999999991594,,
192,193,1.904774,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41930; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,1930.0,Write,Multiple,Registers,0.0008070000000000022,0.0008070000000000022,0.10085799999999989
193,194,2.005077,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41931; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,1931.0,Read,Discrete,Inputs,0.10030300000000003,,
194,195,2.005632,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 41931; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,1931.0,Read,Discrete,Inputs,0.0005549999999998612,0.0005549999999998612,0.0009270000000003442
195,196,2.006115,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 41932; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,1932.0,Write,Multiple,Coils,0.0004830000000000112,,
196,197,2.006559,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 41932; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,1932.0,Write,Multiple,Coils,0.000444000000000333,0.000444000000000333,0.0007299999999998974
197,198,2.006826,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 41933; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,1933.0,Read,Input,Registers,0.0002670000000000172,,
